Date,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
198804,101.51,848.16,3032.12,1092.69,5610.05,233.76,279.62,990.38,882.25,210.02,127.94,210.12,908.61,909.78,120.87,157.12,313.68,90.7,450.32,73.29,230.71,170.02,1379.56,879.52,455.72,638.04,233.73,509.38,159.56,808.3,949.79,1431.71,166.84,160.45,518.6,109.09,207.31,209.66,879.82,748.39,322.99,133.58,476.28,255.33,182.11,575.63,123.34,345.1,307.12
198805,96.68,854.93,3364.44,1067.18,5594.38,243.34,292.91,1009.15,905.63,209.17,130.57,203.19,889.46,925.6,123.11,163.06,322.49,90.84,476.65,77.06,240.05,175.29,1438.94,892.51,477.2,659.1,230.89,522.11,170.09,851.57,942.48,1462.92,163.02,154.68,541.09,111.57,211.51,211.64,905.77,757.42,322.57,137.39,497.07,266.11,184.49,565.04,131.75,344.6,305.03
198806,95.65,875.8,3379.8,1038.1,5375.27,244.62,288.33,1011.36,919.47,204.37,132.2,199.2,879.73,902.42,123.55,138.24,316.8,91.24,472.25,73.83,238.47,172.52,1448.7,908.09,474.78,646.48,244.82,510.98,169.06,860.56,973.45,1493.81,157.63,150.51,542.09,109.7,209.25,202.07,885.85,766.41,319.24,135.11,482.73,264.84,191.13,575.17,132.5,349.17,305.68
198807,200.27,797.56,979.22,3032.6,4544.37,187.67,261.92,794.15,456.83,193.46,152.18,110.76,880.12,1222.1,144.57,124.88,295.64,135.91,409.42,107.2,265.32,620.93,1109.94,1477.38,108.98,802.71,309.43,272.72,229.84,860.06,943.05,1636.03,176.56,127.47,716.16,104.07,210.23,111.17,933.33,336.54,528.95,128.3,490.99,276.99,270.75,496.66,65.49,143.57,326.05
198808,203.13,823.36,942.29,2943.42,4832.23,182.76,264.81,793.07,457.81,194.23,146.79,114.21,894.8,1172.92,144.81,125.55,270.61,139.05,424.16,106.57,259.6,597.2,1099.73,1480,103.46,780.26,308.46,267.93,221.21,904.85,944.39,1668.74,168.63,126.94,687.17,96.51,201.75,105.85,903.46,336.79,528.57,127.87,471.16,276.24,273.36,501.66,60.93,143.3,318.29
198809,202.78,827.11,888.14,2977.08,4821.21,171.31,259,778.22,441.64,200.01,130.4,117.02,888.09,1119.46,135.17,125.77,261.09,132.74,402.31,90.95,245.56,571.12,1030.7,1420.9,96.92,719.32,290.79,264.62,209.27,888.35,935.6,1614.9,167.96,122.29,631.31,89.83,186.71,101.5,873.45,330.07,520.85,124.97,460.95,269.18,270.41,515.42,58.72,143,325.9
198810,207.56,871.39,902.04,3263.67,5175.14,183.7,267.89,830.83,472.44,199.64,144.07,117.72,920.97,1161.79,142.29,131.02,262.04,134.47,398.15,96.37,248.61,609.33,1077.8,1506.32,92.91,749.41,274.03,272.91,216.84,872.77,955.31,1725.1,174.59,129.26,650.28,95.66,192.72,102.07,866.36,337.71,560.61,129.93,501.99,295.29,280.96,540.5,60.71,145.82,362.33
198811,209.22,1050.02,929.45,3276.41,5184.28,187.35,274.63,869.77,492.05,201.39,149.27,116.14,938.85,1184.01,140.36,132.67,267.43,134.08,416.64,98.96,249.22,603.1,1120.75,1529.59,62.41,844.9,270.24,230.38,241.79,896.56,980.23,1781.15,176.09,130.64,659.74,91.65,191.06,101.88,872.02,358.99,565.64,128.3,507.48,296.03,280.28,544.58,59.64,146.1,347.33
198812,229.43,940.2,932.21,3259.98,5269.48,180.23,265.01,820.28,477.61,173.04,142.56,112.09,920.13,1146.73,137.07,124.52,261.3,134.67,406.94,98.42,249.35,622.63,1128.96,1472.28,57.56,798.12,287.1,229.98,227.22,901.83,967.3,1843.34,175.32,127.33,646.65,91.46,183.37,99.82,847.71,364.79,580.43,124.96,492.1,296.39,273.35,508.68,60.07,139.34,338.54
198901,243.27,917.91,1024.22,3273.75,5668.12,193.14,282.18,859.37,504.13,182.16,148.94,115.59,933.34,1202.56,143.68,133.87,269.71,143.19,422.91,98.23,257.79,629.28,1121.29,1466.95,59.46,785.96,280.57,241.9,231.47,930.82,966.48,1893.62,180.77,129.64,682.48,100.26,192.72,104.38,874.64,375.51,597.05,130.45,499.96,305.27,267.73,512.89,59.86,139.28,351.99
198902,250.93,973.55,1088.33,3444.41,5958.09,212.03,310.37,921.02,536.75,190.07,162.75,121.31,1002.04,1309.62,149.41,146.25,285.93,150.12,470.91,110.27,270.38,684.05,1227.42,1553.54,63.09,831.83,278.85,255.24,268.48,989.76,988.79,2113.17,190.72,137.86,739.46,110.23,206.81,106.88,947.69,386.59,659.28,139.29,533.28,321.35,286.95,548.86,64.75,149.95,376.68
198903,249.53,949.3,1048.21,3441.82,5900.81,220.92,315.13,890.75,527.02,194.8,127.06,120.47,982.97,1272.56,153.32,155.65,290.56,147.31,453.16,111.51,264.58,651.16,1163.78,1529.55,74.73,958.34,314.62,249.27,266.01,976.91,963.34,2084.52,183.21,135.59,708.5,110.48,203.95,105.96,916.17,369.41,656.84,136.92,528.49,317.71,286.94,550.51,65.34,148.35,365.04
198904,257.31,988.91,1084.18,3693.18,6458.58,230.24,346.59,918.84,538.74,202.06,135.69,125.43,1040,1300.69,160.58,163.28,297.02,148.45,443.65,114.46,269.79,646.61,1148.95,1588.53,74.96,960.01,307.64,251.67,274.79,1019.34,962.69,2227.77,184.35,135.44,656.59,106.89,201.26,106.39,918.04,378.65,657.35,139.47,545.7,337.66,304.16,580.2,65.49,152.01,376.21
198905,269.69,795.44,1092.95,4302.63,6779.76,240.98,363.13,988.11,569.22,206.47,144.34,133.95,1106.17,1379.23,168.33,173.89,320.7,155.34,458.8,122.82,284.11,705.57,1137.6,1658.41,80.68,960.87,289.47,261.99,294.94,1053.95,1000.51,2438.32,186.9,145.71,694.21,117.63,214.84,114.05,970.26,380.27,704.75,147.92,586,366.46,316.97,614.04,66.05,156.85,402.2
198906,276.77,849.8,1145.49,4679.67,7271.69,265.69,391.68,980.01,580.31,214.76,149.72,143.91,1159.42,1399.23,169.95,181.27,329.85,165.46,466.6,128.93,297.84,809.16,1145.31,1687.47,82.57,983.63,266.77,259.91,329.65,1077.35,1036.15,2576.4,195.46,153.03,708.32,124.8,227.37,119.65,988.98,406.61,735.12,152.96,619.72,418.66,339.46,627.9,68.75,161.6,420.61
198907,256.22,832.06,648.07,4071.84,8304.86,265.49,365.02,1014.78,560.68,207.04,160.54,125.32,1016.68,1355.87,155.94,172.56,273.18,161.31,380.63,123.99,297.39,1036.44,1056.56,1200.57,78.21,1121.15,273.66,274.15,180.62,1038.95,1098.97,2352.12,208.44,150.76,713.51,125.53,150.72,113.76,881.68,488.46,564.1,146.55,563.94,347.57,347.8,639.6,62.73,146.84,396.89
198908,318.55,946.73,671.17,4750.36,9482.75,291.35,406.49,1077.43,607.79,226.48,177.36,137.8,1166,1474.91,168.8,185.35,303.75,166.9,409.31,128.53,317.62,1171,1096.47,1288.7,77.17,1254.2,267.54,277.78,188.76,1082.09,1158.63,2625.13,219.69,159,729.59,126.1,158.84,116.26,957.9,540.84,620.18,155.52,629.48,384.65,379.44,700.92,63.05,157.41,448.96
198909,303.57,903,629.41,4545.89,9723.21,301.14,435.15,1061.99,625.39,242.25,181.21,142.58,1168.75,1575.32,175.4,194.18,311.3,176.26,440.55,130.34,329.92,1166.31,1210.27,1321.58,76.64,1299.92,290.26,317.63,204.61,1127.47,1140.64,2673.3,221.57,164.21,750,131.03,161.09,117.22,1021.13,571.27,712.54,159.69,657.62,387.43,385.24,727.41,65.86,162.87,456.76
198910,321.31,902.2,649.11,4598.05,9740.08,309.1,451.7,1032.94,607.25,257.46,181.8,143.68,1141.38,1517.81,172.57,187.92,308.04,173.76,424.82,126.22,322.45,1142.57,1140.21,1349.42,76.17,1278.63,315.31,313.45,206,1141.81,1140.15,2767.11,215.22,166.54,710.87,135.52,164.42,114.06,1005.73,538.94,681.73,156.68,643.88,385.88,397.16,744.75,65.27,163,499.06
198911,309.98,876.4,592.84,4675.68,9931.58,306.2,423.1,968.86,596.93,247.31,182.36,140.84,1149.49,1427.17,161.74,176.15,285.71,159.44,385.06,119.87,300.97,1110.82,1059.36,1285.71,65.83,1253.47,331.77,290.38,194.31,1153.59,1146.92,2700.12,195.05,160.84,677.53,136,159.73,105.29,977.87,541.71,632.15,149.8,620.24,375.05,364.26,757.36,59.88,157.33,480.97
198912,323.13,907.04,587.97,4836.69,9885.55,303.91,438.77,955.67,598.53,241.8,185.95,149.62,1209.5,1455.54,162.79,178.35,291.6,167.88,397.43,114.79,320.56,1214.31,1046.34,1274.4,60.51,1100.36,380.09,315.2,206.39,1191.32,1176.11,2750.82,199.2,153.67,662.09,138.94,153.54,104.31,1007.91,605.62,633.51,150.3,638.12,369.91,357.55,775.81,58.99,156.12,476.88
199001,326.67,956.48,596.29,4906.45,9774.06,108.61,407.99,952.29,622.67,239.26,198.95,154.55,1213.47,1507.3,169.21,179.12,291.32,172.14,404.75,117.83,321.28,1252.68,1019.27,1273.24,57.64,1197.16,384.18,324.17,213.37,1267.94,1226.27,2920.19,198.03,158.69,645.48,139.7,154.9,108.51,1040.53,633.57,670.16,154.81,643.95,370.7,348.98,757.6,59.41,145.71,504
199002,289.27,857.95,532.93,4463.4,8928.38,98.72,363.97,863.46,577.58,220.69,167.15,141.4,1136.4,1408.27,152.54,160.93,269.58,170.36,366.97,116.33,310.44,1206.09,978.88,1221.67,49.57,1259.36,424.69,309.46,206.01,1211.47,1161.16,2520.75,180.15,147.78,661.88,135.73,150,99.19,958.53,601.83,620.26,144.39,611.56,310.63,317.16,679.35,55.29,134.16,460.35
199003,316.39,857.87,527.74,4480.43,8680.67,99.29,370.49,862.87,579.59,230.1,164.44,143.73,1110.82,1443.21,159.41,163.88,274.7,180.48,377.35,120.09,327.48,1216.29,1030.66,1306.57,45.48,1212.79,408.03,323.72,220.71,1245.24,1156.05,2508.97,189.82,151.62,697.51,144.81,154.9,100.05,994.21,627.67,661.71,148.57,623.35,309.77,332.32,690.46,56.46,135.95,469.99
199004,324.23,910.77,579.53,4740.05,9207.91,105.97,374.16,854.23,612.04,248.2,161.8,150.96,1150.63,1458.01,169.84,167.17,290.78,184.64,400.3,124.47,343.42,1263.11,1066.31,1413.8,51.37,1253.77,368.73,338.07,233.01,1236.61,1141.04,2629.26,202.95,156.89,730.16,155.98,164.2,107.22,1013.07,651.26,682.14,156.09,665.72,315.76,323.17,699.23,58.75,132.8,496.74
199005,317.6,909.15,552.05,4850.09,9646.7,99.65,382.42,791.75,603.68,245.81,158.45,148.54,1158.24,1396.89,161.81,162.76,283,178.46,371.52,126.88,334.76,1296.18,1027.63,1334.21,52.57,1256.2,325.16,330.36,210.95,1203.99,1074.19,2551.2,201.98,153.77,737.1,150.28,156.72,104.23,980.27,660.72,659.8,154.9,656.02,296.66,311.32,666.21,56.35,129.52,529.15
199006,322.04,991.03,597.76,5616.26,9735.69,111.93,447.69,868.49,683.02,265.82,186.19,170.92,1297.4,1490.87,175.01,168.84,308.11,201.94,397.22,138.91,358.85,1417.75,1118.75,1467.77,52.8,1364.93,365.68,340.71,238.56,1265.49,1123.59,2840.75,228.82,164.75,836.96,180.65,180.28,114.96,998.03,691.96,698.09,170.84,747.51,335.31,346.4,741.86,56.46,136,590.49
199007,271.45,1342.45,570.88,5505.45,2488.43,103.27,373.77,833.29,692.14,222.99,175.12,164.13,1304.52,1362.93,177.57,167.64,259.2,201.69,398.39,135.45,352.47,1083.74,1046.93,1496.15,58.06,1148.64,319.3,308.41,254.11,1177.35,1131.72,2506.98,208.88,169.56,747.32,184.7,203.85,121.24,996.65,580.19,547.5,165.06,714.63,306.6,335.29,695.86,72.2,125.61,505.86
199008,289.33,1345.88,578.87,5506.46,2628.04,93.93,354.46,786.49,677.42,217.47,173.54,163.94,1344.09,1373.61,175.51,165.25,249.88,211.02,428.88,130.97,347.87,1100.97,1041.42,1452.42,55.66,1068.67,357.99,328.95,254.42,1290.02,1136.78,2411.15,205.61,164.56,699.71,156.88,190.15,116.08,1010.57,575.1,534.08,158.67,695.47,274.11,312.77,691.78,69.82,119.73,498.1
199009,262.08,1261.5,517.93,5228.59,2523.18,82.04,305.79,710.19,618.46,179.94,159.8,151.68,1257.55,1188.79,151.39,144.64,217.07,182.76,381.25,114.36,299.49,951.02,880.56,1248.59,50.23,961.62,336.75,299.83,226.58,1278.14,1053.55,2167.54,181.83,147.36,614.27,137.72,166.24,102.47,892.01,523.47,462.34,143.86,606.91,237.59,273.86,620.12,61.1,106.76,448.59
199010,226.65,1242.63,464.21,4863.86,2546.54,78.95,297.51,674.96,587.63,159.43,152.54,149.7,1201.2,1106.2,140.81,119.67,194.47,170.19,357.55,94.98,275.08,845.84,791.31,1121.04,48.18,968.89,334.03,288.06,233.78,1262.54,1053.41,2187.46,159.44,139.94,578.23,123.25,157.67,93.03,831.99,494.67,430.66,137.53,555.61,210.47,238.92,553.51,52.63,95.58,394.3
199011,220.11,1293.44,486.5,5230.06,2709.53,77.72,296.44,647.5,597.03,147.24,151.92,151.82,1241.16,1110.85,134.39,106.28,185.27,152.36,315.84,95.5,248.49,821.06,763.54,1151.11,37.2,1045.31,276.21,240.88,210.49,1210.17,1133.47,2278.95,155.05,132.1,563.15,123.84,147.41,94.26,838.13,502.98,422.73,134.17,543.82,202.66,218.41,522.07,49.13,89.25,382.12
199012,237.74,1358.99,533.5,5485.96,2897.53,84.96,336.07,714.45,639.44,171.06,165.86,170.76,1352.47,1215.06,150.43,115.03,199.9,166.64,327.55,106.71,274.24,876.65,777.79,1166.86,40.24,1139.52,261.6,254.07,200.85,1231.61,1157.38,2367.93,164.87,140.9,631.34,145.67,159.14,102.6,917.66,520.74,446.24,142.28,605.66,218.78,256.35,601.52,51.59,96.49,375.35
199101,232.11,1433.37,547.57,5607.16,3052.7,89.23,298.95,754.25,665.87,185.26,170.15,179,1393.49,1253.6,158.63,124.2,214.12,170.28,353.29,107.03,288.35,920.04,766.66,1210.83,41.65,1197.94,308,254.51,205.22,1211.28,1159.83,2398.53,177.71,148.56,660.78,153.53,166.94,105.5,978.01,551.02,488.16,150.06,624.97,232.02,275.33,633.89,52.82,98.8,400.75
199102,248.34,1476.64,578.39,5868.01,3133.72,99.77,313.61,823.98,669.06,222.18,191.12,195.67,1467.75,1323.34,169.46,137.84,236.2,187.31,381.43,118.07,312.33,1039.74,817.16,1299.04,42.35,1282.56,256.8,275.2,196.19,1194.73,1139.07,2415.69,190.39,164.22,767.24,187.72,186.99,115.77,1022.36,618.03,548.08,154.62,702.28,240.18,298.26,672.12,55.39,106.77,450.64
199103,273.67,1701.53,621.33,6498.04,3346.95,120.55,349.23,848.45,707.89,254.29,206.33,216.12,1632.04,1396.25,182.42,154.33,257.12,228.44,405.5,125.54,341.03,1118.77,898.08,1311.99,45.82,1367.23,271.66,304.47,222.12,1292.86,1186.23,2455.62,205.22,174.58,802.49,206.93,199.62,134.1,1070.84,651.5,582.78,168.29,754.45,277.63,335.9,735.35,59.65,118.72,487.29
199104,279.67,1799.83,657.5,6845.17,3392.62,125.77,344.6,851.84,744.16,263.81,231.11,236.62,1724.15,1389.6,200.53,158.99,269.44,215.28,412.32,135.71,339.3,1146.12,920.65,1315.51,45.49,1450.7,265.47,303.97,254.75,1321.61,1200.98,2504.11,225.78,191.26,781.54,222.11,210.45,137.52,1077.97,704.67,576.39,174.8,844.94,304.23,354.34,776.37,66.39,129.08,467.86
199105,296.01,1783.1,645.16,6570.31,3273.67,129.34,335.41,891.54,744.85,275.93,227.47,232.81,1705.24,1434.3,209.6,167.49,270.63,210.05,411.18,136.11,328.84,1164.3,906.61,1301.37,49.24,1431.29,261.75,313.22,269.1,1357.89,1194.51,2520.47,228.7,191.72,741.21,215.75,216.14,136.88,1115.4,758.66,602.98,179.79,866.15,298.6,379.32,760.48,65.89,131.27,467.26
199106,327.33,1846.75,664.64,6817.48,3375.33,134.59,348.59,960.69,771.87,278.52,240.14,245.13,1800.83,1582.74,222.07,174.75,290.04,220.88,433.01,144.51,357.65,1273.35,1046.72,1373.97,45.49,1476.02,277.74,310.25,249.08,1328.78,1188.42,2504.62,249.63,195.35,760.03,232.68,229.78,144.57,1214.66,799.9,649.86,194.21,942.68,316.85,407.1,778.59,65.25,137.82,486.38
199107,268.92,1793.45,1072.33,5878.2,4885.31,112.36,295.22,841.82,686.53,244.29,221.65,226.05,1525.62,1419.31,215.99,180.83,236.19,198.38,391.61,117.83,316.72,1037.08,991.82,1227.27,199.05,1218.8,301.67,336.54,242.7,1188.67,1172.86,2340.29,208.89,173.94,672.21,205.3,213.62,218.63,1148.29,789.36,529.43,177.93,866.88,271.77,383.9,680.72,51.87,134.49,429.88
199108,298.79,1892.33,1033,6938.97,5248.22,114.1,315.51,857.43,717.44,259.87,247.19,245.81,1661.33,1504.67,224.91,199.29,256.07,199.29,408.77,125.95,323.9,1038.89,975.22,1297.54,211.22,1235.22,297.3,356.53,238.6,1247.56,1214.72,2435.75,220.61,177.18,713.34,219.96,218.63,221.65,1137.97,834.36,558.56,188.06,925.72,275.01,420.89,686.06,52.58,145.32,441.97
199109,316.29,2011.31,1022.77,7344.01,5602.16,115.76,314.02,868.18,744.27,287.57,245.97,254.54,1717.62,1508.45,239.72,199.97,267.63,199.8,411.06,133.64,322.9,1061.03,936.55,1330.46,194.54,1175.28,267.75,352.21,247.14,1264.69,1249.09,2474.19,222.24,179.55,682.71,245.36,226.48,228.54,1136.81,881.63,570.16,184.66,973.39,281.8,456.49,688.69,53.63,153.23,460.51
199110,301.4,1937.55,936.39,6984.18,5475.67,125.5,308.8,831.03,757.58,295.89,242.52,253.91,1730.85,1474.53,243.9,208.05,254.37,198.98,397.05,136.54,310,992.34,914.03,1333.52,175.57,1154.58,287.82,378.15,246.19,1255.09,1289.14,2502.37,225.9,180.28,693.18,251.55,211.35,223.69,1116.04,882.12,580,183.4,939.25,287.3,451.26,689.75,51.81,154.35,434.12
199111,296.36,1933.8,932.25,7130.18,5114.98,143.76,316.04,843.09,771.4,287.31,237.58,276.91,1852.01,1500.61,247.35,205.35,249.93,197.17,392.71,134.98,312.42,991.33,889.06,1376.68,177.63,1193.1,295.57,393.53,257.07,1278.86,1300.24,2567.44,226.76,187.16,676.5,282.42,219.04,235.21,1157.93,933.68,623.18,189.41,916.01,293.36,461.18,723.04,50.74,154.19,436.92
199112,282.77,1929.03,1140.3,7325.78,4923.42,146.03,295.32,797.48,767.93,278.71,221.46,273.07,1822.3,1404.3,237.55,195.25,249.1,179.3,365.47,126.21,283.29,936.77,806.27,1288.58,191.3,1151.94,305.01,375.75,228.62,1170.36,1316.28,2442.26,219.29,181.95,652.66,279.72,211.54,220.87,1068.9,889.74,568.24,182.71,913.21,286.62,427.19,713.94,49.05,148.32,426.9
199201,306.93,2219.06,1280.18,8445.43,5629.6,163.68,319.72,906.84,866.75,322.79,264.58,319.19,2124.78,1544.8,276.12,220.96,297.01,201.37,390.87,142.76,310.74,1116.29,867,1413.11,221.47,1232.39,299.12,424.83,230.71,1203.32,1375.43,2670.76,241.77,205.94,684,325.72,236.14,247.8,1178.1,927.03,654.34,205.37,1037.53,322.69,478.74,796.2,54.7,166.81,497.36
199202,309.4,2090.81,1299.55,8186.63,5335.72,165.35,367.77,931.21,931.78,338.36,263.28,314.75,2001.84,1560.25,274.01,243.04,305.19,219.78,402.73,153.99,326.71,1106.9,956.42,1468.37,234.89,1193.6,325.25,466.55,208.04,1168.64,1307.66,2641.56,249.69,207.85,738.35,348.78,262.31,257.37,1225.04,830.59,646.28,202.55,1059.68,355.81,488.07,787.38,59.19,172.94,531.44
199203,299.2,2094.13,1329.29,8302.16,5346.02,175.87,413.36,983.24,916.93,345.33,249.33,297.66,1957.18,1614.8,281.66,263.1,310.86,222.24,429.37,156.17,341.48,1142.23,1088.98,1413.07,231.67,1204.5,324.06,493.01,221.78,1161.99,1283.98,2632.1,257.51,214.12,779.27,361.17,275.4,256.52,1268.15,887.34,684.19,210.45,1107.52,355.15,517.93,794.72,60.46,178.56,534.68
199204,307.32,2025.24,1280.78,8389.53,5112.21,170.89,408.13,971.37,914.97,334.22,233.92,286.92,1855.13,1623.53,280.37,273.04,307.46,202.5,426.3,148.63,336.28,1101.9,1121.36,1446.5,231.1,1137.33,283.43,492.01,210.8,1134.11,1277.13,2608.07,262.94,211.35,744.17,343.47,257.58,253.79,1266.42,872.65,680.46,210.87,1091.61,361.78,500.3,788.11,58.28,181.79,481.24
199205,295.29,1996.75,1264,9326.13,5503.97,182.24,415.9,1014.05,921.12,316.65,223.38,275.8,1846.8,1766.98,282.09,275.9,309.04,200.34,441.68,141.77,343.05,1108.85,1262.71,1526.8,270.69,1178.36,288.18,469.91,198.23,1259.88,1306.4,2773.84,263.14,211.39,758.69,328.48,259.15,254.49,1305.69,939.61,700.25,208.74,1054.26,376.77,513.31,782.01,56.8,180.74,491.3
199206,304.66,2011.95,1234.46,9656.03,5507.75,199.42,435.48,1008.86,939.35,310.15,216.85,286.24,1887.25,1742.94,273.05,276.1,312.89,205.15,444.46,131.75,345.63,1104.18,1237.82,1542.53,249.15,1127.31,328.5,503.87,197.21,1324.79,1337.88,2659.97,268.16,213.75,758.39,352.21,258.71,254.37,1304.3,940.21,703.4,215.49,1059.31,389.79,532.07,796.82,57.16,183.37,464.82
199207,307.63,1884.98,658.13,9085.63,4995.63,201.77,419.79,945.17,846.28,265.16,212.47,257.27,1455.83,1491.4,264.96,269.55,485.07,207.47,437.13,113.95,323.05,989.19,1236.17,1421.98,229.84,1313.38,379,543.96,178.56,1252.65,1370.85,2445.33,250.47,219.3,710.71,285.77,256.5,228.6,939.47,1060.18,645.95,204.2,910.14,336.78,535.93,773,64.57,172.23,424.85
199208,322.51,1990.98,658.02,10448.76,5209,211.83,431.2,968.48,926.17,285.67,225.8,269.81,1543.53,1553.53,277.51,288.62,510.98,229.45,442.01,124.95,334.62,1004.28,1223.51,1468.49,216.33,1390.69,385.22,518.15,188.97,1351.56,1457.28,2630.07,255.27,229.93,727.77,296.66,272.08,235.92,930.81,1041.21,656.41,213.96,951.72,349.22,546.29,826.38,61.13,178.18,455.13
199209,322.77,2029.68,609.11,10571.61,5189.7,203.46,422.84,954.89,904.39,282.46,210.47,264.53,1490.19,1486.98,270.75,284.09,510.54,229.33,405.62,123.01,321.5,976.49,1085.21,1394.24,206.2,1406.48,362,537.82,186.4,1388.95,1442.64,2598.39,249.15,225.23,672.57,289.58,268.35,230.84,893.78,1027.48,615.82,211.38,957.47,338.95,528.19,811.6,61.4,172.57,440.48
199210,310.93,2121.01,635.3,10319.46,5260.01,216.31,451.05,958.39,943.81,298.26,201.38,260.15,1418.13,1484.55,279.89,294,536.81,233.18,403.41,121.15,330.31,1059.72,1082.54,1362.64,201.97,1422.2,368.62,547.99,210.94,1389.38,1446.96,2636.74,251.33,229.17,671.52,310.74,287.5,245.35,898.85,1051.83,640.4,213.87,1005.48,362.48,540.2,870.91,65.68,174.66,472.63
199211,303.11,2061.74,619.11,11699.15,5038.44,219.88,478.15,962.57,964.33,303.96,211.24,271.26,1460.59,1495.36,282.84,300.08,547.99,231.46,415.19,133.06,321.68,1052.61,1083.94,1408.45,216.34,1417.29,334.6,552.91,209.94,1339.61,1435.76,2611.38,264.13,239.3,648.47,340.93,305.77,244.79,925.62,1048.73,679.02,221.55,1053.77,379.7,557.28,899.12,67.79,180.67,486.42
199212,329.22,2134.14,665.28,11747.23,5109.22,231.81,523.74,1029.01,1003.86,335.84,233.84,283.2,1519.5,1519.87,295.85,317.2,554.03,241.04,442.42,138.48,334.1,1136.78,1169.76,1414.63,237.27,1494.97,294.17,550.45,187.6,1312.32,1424.58,2785.44,292.21,251.16,690.48,361.41,324.16,258.94,957.55,1106.35,713.67,236.98,1126.17,412.11,607.67,943.55,67.62,194.24,523.52
199301,349.83,2100.53,673.93,12076.12,4964.35,222.01,544.7,1019.88,993.28,331.21,232.18,288.8,1493.34,1531.1,297.75,347.69,560.98,236.26,459.94,134.76,341.19,1165.84,1206.39,1537.77,253.95,1641.84,305.27,575,187.31,1336.86,1455.47,2928.85,309.89,256.77,671.95,363.55,345.84,265.35,962.92,1111.31,721.23,245.04,1127.94,410.91,642.63,982.03,80.65,203.61,531.51
199302,356.48,2049.28,663.99,12179.61,4658.7,234.04,579.45,1066.56,1013.34,330.98,230.24,281.55,1376.48,1495.83,303.73,356.62,572.79,244.93,489.88,132.1,354.6,1173.46,1319.01,1479.9,251.95,1632.34,287.94,562.33,180.46,1380.94,1486.43,2953.4,312.08,255.38,700.16,384.27,373.81,266.94,971.48,1099.15,742,252.7,1124.74,415.14,672.98,1009.94,82.61,213.26,533.97
199303,350.76,2001.02,709.42,11882.71,4509.51,211.14,566.14,1077.61,1044.83,307.38,195.89,247.38,1273.53,1502.66,310.32,375.29,608.94,258.09,484.44,128.32,368.36,1146.23,1315.52,1502.64,249.68,1675.08,304.36,579.68,177.01,1457.91,1571.14,3170.59,313.96,258.62,692.96,370.48,388.26,274.24,984.27,1121.06,750.83,248,1115.62,414.58,690.52,1013.06,86.63,213.98,507.69
199304,354.85,1961.1,768.42,12135.9,4459.12,216.52,590.3,1088.57,1054.79,322.15,206.36,248.11,1283.43,1531.18,323.23,394.81,623.74,254.34,479.85,134.23,375.9,1211.61,1397.33,1582.52,242.13,1761.66,358.08,626.47,173.45,1517.25,1590.72,3264.48,310.46,265.88,689,389.13,407.38,278.67,961.26,1228.76,787.53,252.84,1152.23,430.83,718.81,1060.8,93.25,226.29,495.81
199305,340.66,1716.12,679.45,11021.91,3755.39,224.46,568.71,1067.76,997.99,301.48,208.31,226.45,1332.28,1598.33,307.77,375.67,614.59,253.33,468.98,134.25,389.34,1229.2,1446.94,1614.06,225.64,1827.46,391.43,574.76,165.31,1534.75,1583.51,3158.99,298.17,254.72,670.28,363.75,397.83,277.29,960.6,1237.1,797.98,242.83,1044.68,403.27,687.07,1029.95,91.71,219.41,475.95
